mean,std
3.7152185862643576,1.3310265791791571
1.8330062338220456,2.1266639469650235
5.72515429348353,1.233037948202093
4.75261328853427,1.1519275569096608
2.0046706459172485,1.2650687911524265
2.753284859138168,1.8997498622770834
0.6794011128492741,1.414262722849374
7.189128004228164,1.690740642238548
0.8746436102533232,1.4224218253202605
0.6099453867562951,1.4161128095759854
0.9224301996719819,1.2630058112302838
4.59130067929164,1.1556578086647007
0.6679824373762248,1.5652126203207517
1.4616059536314272,1.3739987377150595
1.511716633434421,1.4580829754028253
3.330601978240351,2.086670931983412
3.872942954472044,1.3716551083445239
1.5074607638924389,1.4031884055629336
4.786839874238794,1.181479789434655
3.5332424050997013,2.6641928252418565
1.9256023177543207,1.696516671739428
2.268108323185698,1.4221530613384095
4.68473098305946,1.79788697913001
0.8714843741699619,2.0824802336166215
3.1331188911217347,1.3790442263881815
0.9962734579461757,1.3459828491819796
0.4418822835498195,1.5218480095901759
2.40677060205417,2.397151213408418
3.99719552346585,1.3983687473473632
1.2328822585423809,1.6566234335363916
0.3562033330872287,1.2107869749088613
1.557226138413624,1.5381224257648562
3.120276759010992,1.118675951698421
2.4928393287336834,2.0524324644741943
2.0645614629425535,1.3714049883583346
0.9935199427993674,1.3472331769632124
3.236682892199258,1.1318402584707965
0.734295063647741,1.475757986777039
6.151040609374709,2.450521091762907
2.9097287467851762,1.3120155694781737
2.7528306044729436,1.3529061871789376
3.5724433892266876,2.568413855412325
2.1364526695949384,2.158925040107079
3.1773225181492855,1.3178891287805683
5.03386114232371,1.7800042745063458
1.485331544498097,2.0669256926082986
6.83544976980963,1.9425474367634177
1.003884358134195,1.3708876382465676
4.403423336646857,1.2825360624767104
2.341659394817678,2.0251765157532655
3.4257482568378803,1.8768580310682075
0.9893938051947474,1.7233920293836362
0.962613027305722,1.8391586164717542
0.895146864512192,1.8175103634230407
4.351354188588571,1.1143893938656593
1.2181857657120083,1.32197037764114
1.4457926565529762,1.8669512921575033
2.861680994525826,1.5822042856706073
3.279197542634432,1.3882228175779032
0.9972869041553915,2.2424319210809953
1.1219827319215308,1.7905741224301268
0.3580777047603043,1.1232928957338995
1.3597312905337189,2.1923439746089506
4.672701883356233,1.4131833547378847
0.8672109783619587,1.34062003218101
1.6621516621261543,1.7785902731850298
4.502319722367969,1.2528046302941402
1.5396691728238734,1.2790899381970529
3.4850258210801575,1.3060341088345988
3.1073322078229264,1.1635103930310284
0.4887388799796232,1.692094589238771
4.166124936364451,1.3233495776444013
5.111455114732159,1.809983645064511
2.598228374748548,1.4328411180186547
1.941458536061741,1.4974078318771205
1.8916657987857826,2.073042401675815
6.782297039615472,3.0701780438637836
3.6383770015191264,1.895277191516943
3.4683978965716187,1.8003037372562714
3.698990329659617,2.818221413911386
1.1470459910712345,1.1712502969943483
0.5063194268960433,1.2404086063144464
1.5485948003113073,1.60942341414277
0.9305594860104269,1.2598626949957272
4.197111414717358,1.151411700487021
37045.27951683979,5101946.437540809
1.6442256975873424,1.9305613985546843
1.401721015283722,1.2351490593915058
3.181305830870639,1.3893205871465006
4.626533418618398,1.1376298973059744
1.738670853528923,2.4188064886421983
2.862836567181,1.2749462696041696
3.7779596863246976,1.9679806673480282
2.782766977607118,2.2489725122184856
4.238930693427918,1.423021562784533
3.4671451492182785,1.475268862209929
0.8372191766928757,1.3038082878365285
2.065355973756812,1.9896535250847396
4.6964602805187905,1.9712444252636052
6.064339604580187,1.5461645156123274
0.8961849507009805,1.5352732532534925
4.102151763859631,1.4055613160949456
0.9581931915388344,1.35158997699949
1.2971007355570459,1.5809705959934675
3.404861330398794,2.073192176902184
6.053330247203112,1.4979507681170707
1.05954143487636,1.6835946672964734
0.9850063292811859,1.8221704711930506
1.643947794925588,1.2472104707556262
1.5506941107881378,2.089673766385173
5.167646711570861,1.7622563858737437
4.53781254929547,2.528777015264056
1.5609966384667235,1.2331967338777803
1.0244181074834833,1.4232031265884617
2.788110105358372,1.2913460937323593
2.7461401568344406,1.452176600847942
0.7359846598843581,1.4217714564807737
0.5765370875436497,1.5494127035912209
3.5785579986362364,1.1588631464199002
1.377881323561501,1.3008661692529269
0.887295373062724,1.3043937268345036
0.4223274740250993,1.251854110073331
1.696153410192805,2.486640869326172
1.0077240575631252,1.3694253350956116
4.544199661856691,2.0209865968899834
4.959789567903704,1.1433132267489425
0.5405217133259408,1.2142209513362943
4.437041905976102,1.294701940099504
1.6366603551694017,2.2924572272269255
0.7381417262740083,1.5931251799396313
2.364973335515745,2.3566486928714636
3.473531757284721,3.205426536305864
0.5490065661497381,1.5931355071137505
1.1038291817234687,1.4207854107224243
3.030608957295846,1.4410828506102995
1.7239181846789888,2.0564214808805583
2.176703347261464,1.8123913003490277
4.329412084158648,1.9995998353606157
1.0859502808157622,1.4302375084972927
2.9549886904823026,1.3277075265464207
1.765964468049027,1.8053889088897053
2.860226702110981,2.301615892244856
1.8279813998942915,2.399268704137707
1.7596931879309705,2.1032192347605627
2.7653089992190196,2.1293995339743885
3.602725548577999,1.1646707790503052
2.060770008229906,2.0986766387015914
2.270677409644417,1.7489571769609462
3.0541662432949597,1.5573590775459778
3.9113283584250773,1.2785673456713762
3.5107470129663705,2.3515399220880693
2.0198179215830163,1.7609842665690383
3.6404025252339878,1.1444077467201037
2.9946711719540664,1.7691260072639043
7.098667524431903,4.1821395076750925
2.973611561444705,1.6727763903139927
4.715048397165137,1.5857869408988317
6.631147488276941,2.8870735104840124
2.3976805021411334,2.0089279475409847
1.4502189912363053,1.1380047729344576
0.9007766327780811,1.7038564777752079
3.11994949037105,1.2659014490725558
2.691617949377759,1.539458895174127
1.363100607790319,1.483910276679264
1.3452383132699377,1.6775169773326946
3.253862696780814,1.6604410442135273
1.126740473583632,1.7905872471907183
1.3944618301568066,1.172204907821858
1.4180648456575122,1.414685415040389
4.2223270067417795,1.342465711133841
2.5037231967645504,1.4290426107489185
3.625385412603808,1.2033494728803553
1.9398924224480825,1.7124847136676355
11.741922761359563,2.694332028716471
4.371767755058131,1.3836351637561117
5.403308411223616,1.5067165804550022
1.3953591055136139,1.1513825393975499
5.681164142100212,2.4674452264047932
1.1985322961236284,1.401912306036586
0.8786693834370944,1.3724514545161979
1.5526638872983234,1.2739225826869718
4.383430553356166,1.1590558507142505
5.754801680472101,1.1642218601704848
2.324710323944305,2.6913153995652173
3.997481558011184,3.133385394403422
4.513361927647152,1.8940258402670889
2.4036779554819447,1.3563825066689068
0.5659743961408595,1.3694826068567578
1.9142287265624662,1.6504947057201058
3.3931849818763764,3.0066241218608414
0.9455500190659816,1.4895689258864722
3.518254678001514,1.4677973561639037
5.893448210697364,2.587144381643588
0.6836150576427815,1.0932317341023654
1.3604684779421807,1.727960340607237
1.6587001262135919,1.5553945243291731
0.41718579172758324,1.3399754256450223
2.1341093967438525,1.523244815689371
0.6911453224726142,1.4410898739590519
4.693682156161898,2.0784200150397356
1.392943535495776,1.9493794586800959
1.0539348515901734,2.179746190726406
3.2366870109778323,1.1308495711022764
3.280282753188857,1.2516499551736313
1.6641138066821373,1.1856987193329982
1.8328498303182177,12.998591060349867
0.9704506176823882,1.0801624963963454
3.1372200849685212,1.304615767364675
3.1395772033999974,1.2714695179932347
0.6493680471499751,1.5448428692700864
2.4657773429138974,1.6872809786235063
2.8943238470354404,1.2574614393030084
0.6611790456229101,1.5499882802388478
1.3694193623959372,2.0271885250448722
1.7872563598956581,1.6343209554409945
3.1009765870000097,1.735147287767057
1.0735142448951318,1.3878289075630574
2.508937387101063,1.4209470734550604
0.7087222909758711,1.3777118304002678
2.2278358913180605,2.371661451076714
2.9166832898441917,1.7501459045809358
6.864864469539806,1.4598825582637411
0.4990599005065008,1.5093433482361733
4.9184778746360855,1.2106788509503974
2.6240069453449895,2.751179719494775
2.948900834936397,1.7847006385934137
4.134217624703877,1.4930944071217604
5.565290768597958,1.431922237027771
1.26686800516781,1.1519776848702736
0.7964486180080788,1.5807356702518804
0.581001662154564,2.1224466080858653
0.614097829504318,1.7755014261528015
4.965204669393288,1.271396834981106
4.922060407814086,1.339738132612667
6.228015223236185,2.999986144228382
4.193724421107028,1.2599687019216572
3.7603504761479005,1.2537727392036093
2.978887699961909,3.0064337270584307
5.520303550462454,1.2283384232681727
2.6899012800061657,1.123004644777915
1.4346921615063375,1.147896641547243
3.2431959213475503,2.4882464535478688
0.7589107879101058,1.2218834632224416
1.5080523286573417,1.8405544089627464
1.3776968596564576,1.906719101529095
3.3589313409097716,1.5860665773928169
0.7031147087821467,1.31409615890598
